head,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,action
"['252.75', '8.25', '0']","['237.0', '22.5', '1']","['270.0', '21.0', '1']","['218.25', '15.75', '1']","['285.0', '23.25', '1']","['212.25', '8.25', '0']","['286.5', '8.25', '1']","['235.5', '94.5', '1']","['266.25', '95.25', '1']","['228.0', '155.25', '1']","['273.0', '156.0', '1']","['220.5', '199.5', '1']","['281.25', '199.5', '1']",squat
,,,,,,,,,,,,,
"['243.33333333333331', '40.666666666666664', '1']","['232.66666666666666', '70.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['274.66666666666663', '70.66666666666666', '1']","['288.66666666666663', '74.0', '0']","['247.33333333333331', '56.0', '1']","['267.3333333333333', '56.666666666666664', '1']","['236.0', '135.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['236.66666666666666', '194.0', '1']","['252.66666666666666', '190.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['250.0', '239.33333333333331', '1']",squat
,,,,,,,,,,,,,
"['155.25', '6.0', '0']","['168.0', '6.75', '0']","['138.0', '9.75', '0']","['214.5', '82.5', '0']","['183.0', '85.5', '0']","['197.25', '54.0', '0']","['0.75', '0.75', '0']","['170.25', '79.5', '1']","['135.75', '82.5', '1']","['171.0', '148.5', '1']","['138.75', '153.75', '1']","['168.0', '218.25', '1']","['133.5', '216.75', '1']",squat
,,,,,,,,,,,,,
"['238.556338028169', '33.397887323943664', '1']","['205.15845070422534', '68.70422535211267', '1']","['265.2746478873239', '74.42957746478874', '1']","['162.2183098591549', '72.52112676056338', '1']","['224.24295774647885', '65.84154929577464', '1']","['196.57042253521126', '53.436619718309856', '1']","['250.9612676056338', '46.75704225352112', '1']","['200.38732394366195', '166.9894366197183', '1']","['245.23591549295773', '166.9894366197183', '1']","['208.97535211267603', '229.01408450704224', '1']","['255.73239436619718', '236.64788732394365', '1']","['0.954225352112676', '0.954225352112676', '0']","['0.954225352112676', '0.954225352112676', '0']",squat
,,,,,,,,,,,,,
"['241.41901408450704', '26.718309859154928', '1']","['217.56338028169012', '54.39084507042253', '1']","['265.2746478873239', '60.11619718309859', '1']","['185.11971830985914', '66.79577464788733', '1']","['243.32746478873239', '60.11619718309859', '1']","['204.20422535211267', '42.94014084507042', '1']","['255.73239436619718', '37.21478873239437', '1']","['211.83802816901408', '148.85915492957747', '1']","['255.73239436619718', '149.81338028169014', '1']","['208.97535211267603', '204.20422535211267', '1']","['258.5950704225352', '204.20422535211267', '1']","['205.15845070422534', '245.23591549295773', '1']","['0.954225352112676', '0.954225352112676', '0']",squat
,,,,,,,,,,,,,
"['227.1056338028169', '39.12323943661971', '1']","['207.0669014084507', '68.70422535211267', '1']","['244.28169014084506', '65.84154929577464', '1']","['170.806338028169', '83.01760563380282', '1']","['256.6866197183098', '80.15492957746478', '1']","['189.89084507042253', '61.070422535211264', '1']","['256.6866197183098', '62.02464788732394', '1']","['200.38732394366195', '170.806338028169', '1']","['258.5950704225352', '166.03521126760563', '1']","['199.43309859154928', '228.05985915492957', '1']","['258.5950704225352', '229.01408450704224', '1']","['190.8450704225352', '269.09154929577466', '0']","['265.2746478873239', '270.0457746478873', '0']",squat
,,,,,,,,,,,,,
"['238.556338028169', '50.573943661971825', '1']","['218.51760563380282', '107.82746478873239', '0']","['252.86971830985914', '75.38380281690141', '1']","['234.7394366197183', '83.97183098591549', '1']","['282.45070422535207', '86.83450704225352', '1']","['219.4718309859155', '60.11619718309859', '1']","['272.90845070422534', '83.01760563380282', '0']","['217.56338028169012', '143.1338028169014', '1']","['258.5950704225352', '143.1338028169014', '1']","['219.4718309859155', '191.79929577464787', '1']","['251.91549295774647', '188.93661971830986', '1']","['206.11267605633802', '244.28169014084506', '1']","['251.91549295774647', '238.556338028169', '1']",squat
,,,,,,,,,,,,,
"['237.60211267605632', '33.397887323943664', '1']","['0.954225352112676', '0.954225352112676', '0']","['262.4119718309859', '62.02464788732394', '1']","['219.4718309859155', '71.5669014084507', '1']","['295.80985915492954', '87.78873239436619', '1']","['214.7007042253521', '49.61971830985915', '1']","['283.40492957746477', '58.20774647887323', '1']","['219.4718309859155', '142.17957746478874', '1']","['263.36619718309856', '151.7218309859155', '1']","['217.56338028169012', '208.02112676056336', '1']","['256.6866197183098', '207.0669014084507', '1']","['205.15845070422534', '265.2746478873239', '1']","['263.36619718309856', '261.4577464788732', '1']",squat
,,,,,,,,,,,,,
"['264.75', '72.0', '1']","['238.5', '89.25', '1']","['270.75', '92.25', '1']","['214.5', '117.0', '1']","['271.5', '115.5', '1']","['216.75', '95.25', '1']","['287.25', '96.75', '1']","['224.25', '137.25', '1']","['255.75', '138.75', '1']","['234.75', '171.75', '1']","['282.0', '167.25', '1']","['228.75', '217.5', '1']","['274.5', '209.25', '1']",squat
,,,,,,,,,,,,,
"['272.0', '61.33333333333333', '1']","['258.0', '88.0', '1']","['286.0', '86.66666666666666', '1']","['235.33333333333331', '92.0', '1']","['278.0', '92.0', '1']","['242.66666666666666', '77.33333333333333', '1']","['284.0', '74.66666666666666', '1']","['255.33333333333331', '136.66666666666666', '1']","['284.66666666666663', '135.33333333333331', '1']","['254.66666666666666', '179.33333333333331', '1']","['287.3333333333333', '180.66666666666666', '1']","['252.66666666666666', '217.33333333333331', '1']","['290.66666666666663', '228.66666666666666', '1']",squat
,,,,,,,,,,,,,
"['311.25', '15.75', '1']","['323.25', '43.5', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['339.0', '59.25', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['323.25', '103.5', '1']","['0.75', '0.75', '0']","['321.75', '168.75', '1']","['303.75', '165.75', '1']","['324.75', '218.25', '1']","['303.0', '216.75', '1']",squat
,,,,,,,,,,,,,
"['258.0', '93.0', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['259.5', '145.5', '1']","['0.75', '0.75', '0']","['259.5', '174.75', '1']","['0.75', '0.75', '0']","['256.5', '201.75', '1']","['261.75', '195.0', '0']",squat
,,,,,,,,,,,,,
"['349.5', '39.0', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['294.75', '70.5', '1']","['285.0', '79.5', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['255.0', '118.5', '1']","['0.75', '0.75', '0']","['255.75', '167.25', '1']","['0.75', '0.75', '0']","['258.75', '213.0', '1']","['249.0', '203.25', '0']",squat
,,,,,,,,,,,,,
"['223.5', '81.0', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['254.25', '71.25', '1']","['249.75', '75.75', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['214.5', '117.75', '0']","['0.75', '0.75', '0']","['216.75', '165.75', '1']","['0.75', '0.75', '0']","['218.25', '215.25', '1']","['210.0', '205.5', '1']",squat
,,,,,,,,,,,,,
"['147.75', '76.5', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['98.25', '115.5', '1']","['111.75', '108.0', '1']","['133.5', '93.0', '0']","['140.25', '93.75', '1']","['126.0', '182.25', '1']","['156.0', '182.25', '1']","['124.5', '240.0', '1']","['145.5', '243.0', '1']","['133.5', '295.5', '1']","['162.0', '306.75', '1']",squat
,,,,,,,,,,,,,
"['224.0', '98.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['192.0', '128.66666666666666', '1']","['197.33333333333331', '126.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['220.0', '168.66666666666666', '1']","['204.0', '204.66666666666666', '0']","['223.33333333333331', '200.0', '1']","['216.66666666666666', '234.0', '1']","['223.33333333333331', '238.66666666666666', '1']",squat
,,,,,,,,,,,,,
"['238.0', '76.66666666666666', '1']","['218.0', '90.66666666666666', '1']","['254.66666666666666', '93.33333333333333', '1']","['204.66666666666666', '120.66666666666666', '1']","['269.3333333333333', '120.66666666666666', '1']","['203.33333333333331', '93.33333333333333', '1']","['271.3333333333333', '96.66666666666666', '1']","['219.33333333333331', '148.66666666666666', '1']","['254.0', '153.33333333333331', '1']","['220.66666666666666', '195.33333333333331', '1']","['254.0', '193.33333333333331', '1']","['214.66666666666666', '234.0', '1']","['258.66666666666663', '233.33333333333331', '1']",squat
,,,,,,,,,,,,,
"['179.33333333333331', '5.333333333333333', '0']","['189.33333333333331', '14.666666666666666', '1']","['206.66666666666666', '6.0', '0']","['148.66666666666666', '38.666666666666664', '1']","['171.33333333333331', '16.0', '1']","['164.0', '6.666666666666666', '1']","['205.33333333333331', '8.0', '0']","['167.33333333333331', '88.0', '0']","['194.66666666666666', '78.0', '1']","['173.33333333333331', '146.0', '1']","['196.0', '144.66666666666666', '1']","['177.33333333333331', '200.0', '1']","['204.0', '208.66666666666666', '1']",squat
,,,,,,,,,,,,,
"['173.33333333333331', '34.0', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['212.0', '6.0', '0']","['143.33333333333331', '32.0', '1']","['160.0', '8.0', '1']","['159.33333333333331', '50.0', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['196.0', '63.33333333333333', '1']","['174.0', '143.33333333333331', '1']","['195.33333333333331', '140.66666666666666', '1']","['174.66666666666666', '203.33333333333331', '1']","['200.0', '215.33333333333331', '1']",squat
,,,,,,,,,,,,,
"['227.33333333333331', '52.666666666666664', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['203.33333333333331', '88.66666666666666', '1']","['258.0', '92.66666666666666', '1']","['208.66666666666666', '61.33333333333333', '1']","['248.0', '66.66666666666666', '1']","['202.66666666666666', '139.33333333333331', '1']","['248.0', '138.0', '1']","['204.0', '182.66666666666666', '1']","['247.33333333333331', '183.33333333333331', '1']","['198.66666666666666', '230.0', '1']","['252.66666666666666', '231.33333333333331', '1']",squat
,,,,,,,,,,,,,
"['231.33333333333331', '47.33333333333333', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['228.0', '72.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['200.66666666666666', '92.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['205.33333333333331', '66.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['222.66666666666666', '128.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['222.0', '184.66666666666666', '1']","['235.33333333333331', '224.66666666666666', '1']","['222.66666666666666', '238.0', '1']",squat
,,,,,,,,,,,,,
"['265.5', '71.25', '1']","['0.75', '0.75', '0']","['273.75', '106.5', '1']","['183.75', '105.75', '1']","['213.75', '106.5', '1']","['225.0', '84.0', '1']","['249.0', '83.25', '1']","['220.5', '214.5', '1']","['266.25', '211.5', '1']","['228.75', '297.75', '1']","['261.0', '297.75', '1']","['222.0', '354.75', '1']","['0.75', '0.75', '0']",squat
,,,,,,,,,,,,,
"['249.75', '63.75', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['288.75', '92.25', '1']","['298.5', '116.25', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['259.5', '142.5', '1']","['0.75', '0.75', '0']","['258.0', '174.75', '1']","['0.75', '0.75', '0']","['253.5', '210.75', '1']","['247.5', '209.25', '0']",squat
,,,,,,,,,,,,,
"['214.5', '85.5', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['159.75', '68.25', '1']","['168.0', '66.0', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['217.5', '137.25', '1']","['195.75', '189.0', '0']","['214.5', '189.75', '1']","['210.75', '239.25', '0']","['226.5', '256.5', '1']",squat
,,,,,,,,,,,,,
"['216.75', '84.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['170.25', '69.75', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['221.25', '141.75', '1']","['184.5', '192.0', '0']","['215.25', '190.5', '1']","['207.0', '242.25', '0']","['224.25', '252.75', '1']",squat
,,,,,,,,,,,,,
"['156.0', '43.5', '1']","['0.75', '0.75', '0']","['156.0', '66.0', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['159.0', '129.0', '1']","['167.25', '176.25', '0']","['158.25', '170.25', '1']","['172.5', '223.5', '1']","['160.5', '225.75', '1']",squat
,,,,,,,,,,,,,
"['132.0', '109.5', '1']","['135.0', '137.25', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['141.75', '185.25', '1']","['0.75', '0.75', '0']","['138.0', '233.25', '1']","['128.25', '232.5', '1']","['138.75', '275.25', '1']","['122.25', '270.75', '1']",squat
,,,,,,,,,,,,,
"['192', '177', '1']","['173', '194', '1']","['186', '194', '0']","['156', '195', '1']","['197', '202', '0']","['164', '185', '1']","['212', '183', '1']","['168', '255', '1']","['184', '254', '1']","['165', '298', '1']","['223', '295', '1']","['163', '335', '1']","['214', '330', '1']",squat
,,,,,,,,,,,,,
"['266.66666666666663', '76.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['233.33333333333331', '112.66666666666666', '1']","['248.66666666666666', '107.33333333333333', '1']","['250.0', '93.33333333333333', '1']","['264.0', '91.33333333333333', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['276.66666666666663', '156.0', '1']","['260.0', '206.66666666666666', '1']","['273.3333333333333', '206.0', '1']","['264.0', '239.33333333333331', '1']","['278.0', '246.0', '1']",squat
,,,,,,,,,,,,,
"['265.3333333333333', '75.33333333333333', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['232.66666666666666', '114.0', '1']","['245.33333333333331', '106.0', '1']","['244.66666666666666', '94.0', '0']","['263.3333333333333', '90.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['274.0', '158.66666666666666', '1']","['254.0', '199.33333333333331', '1']","['266.66666666666663', '198.66666666666666', '1']","['256.66666666666663', '239.33333333333331', '1']","['274.0', '241.33333333333331', '1']",squat
,,,,,,,,,,,,,
"['192.75', '80.25', '1']","['199.5', '102.0', '1']","['0.75', '0.75', '0']","['238.5', '108.75', '1']","['0.75', '0.75', '0']","['216.75', '89.25', '1']","['0.75', '0.75', '0']","['189.0', '178.5', '1']","['0.75', '0.75', '0']","['194.25', '235.5', '1']","['0.75', '0.75', '0']","['197.25', '288.75', '1']","['0.75', '0.75', '0']",squat
,,,,,,,,,,,,,
"['238.0', '46.666666666666664', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['216.0', '78.0', '1']","['266.66666666666663', '77.33333333333333', '1']","['217.33333333333331', '55.33333333333333', '1']","['262.0', '55.33333333333333', '1']","['228.66666666666666', '129.33333333333331', '1']","['251.33333333333331', '129.33333333333331', '1']","['224.66666666666666', '183.33333333333331', '1']","['258.0', '183.33333333333331', '1']","['225.33333333333331', '230.0', '1']","['258.66666666666663', '228.66666666666666', '1']",squat
,,,,,,,,,,,,,
"['240.0', '12.0', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['280.66666666666663', '55.33333333333333', '1']","['285.3333333333333', '85.33333333333333', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['230.0', '118.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['236.0', '178.0', '1']","['254.0', '168.0', '0']","['234.66666666666666', '230.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']",squat
