head,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,action 
"['222.66666666666666', '59.33333333333333', '1']","['178.66666666666666', '103.33333333333333', '1']","['280.66666666666663', '113.33333333333333', '1']","['107.33333333333333', '149.33333333333331', '1']","['282.66666666666663', '178.66666666666666', '1']","['154.0', '192.66666666666666', '1']","['299.3333333333333', '213.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['358.5', '33.0', '1']","['318.0', '70.5', '1']","['385.5', '75.0', '1']","['270.0', '96.0', '1']","['399.0', '118.5', '1']","['309.0', '109.5', '1']","['324.0', '283.5', '1']","['1.5', '1.5', '0']","['384.0', '156.0', '1']","['1.5', '1.5', '0']","['1.5', '1.5', '0']","['1.5', '1.5', '0']","['1.5', '1.5', '0']",3
"['260.25', '77.25', '1']","['198.75', '115.5', '1']","['308.25', '102.75', '1']","['163.5', '196.5', '1']","['372.75', '192.75', '1']","['134.25', '138.75', '1']","['302.25', '170.25', '1']","['197.25', '247.5', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",3
"['236.66666666666666', '36.666666666666664', '1']","['167.33333333333331', '110.66666666666666', '1']","['276.0', '119.33333333333333', '1']","['83.33333333333333', '158.66666666666666', '1']","['269.3333333333333', '216.66666666666666', '1']","['171.33333333333331', '177.33333333333331', '1']","['300.0', '224.0', '1']","['202.66666666666666', '262.0', '1']","['266.66666666666663', '247.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['308.66666666666663', '258.0', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['200.66666666666666', '52.666666666666664', '1']","['123.33333333333333', '102.66666666666666', '1']","['232.66666666666666', '123.33333333333333', '1']","['35.33333333333333', '156.0', '1']","['246.66666666666666', '189.33333333333331', '1']","['129.33333333333331', '196.0', '1']","['289.3333333333333', '224.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['228.66666666666666', '248.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['194.66666666666666', '20.0', '1']","['150.0', '79.33333333333333', '1']","['266.66666666666663', '109.33333333333333', '1']","['66.66666666666666', '100.0', '1']","['275.3333333333333', '195.33333333333331', '1']","['56.666666666666664', '150.0', '1']","['273.3333333333333', '258.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['181.33333333333331', '32.666666666666664', '1']","['112.0', '82.66666666666666', '1']","['268.0', '100.0', '1']","['44.666666666666664', '103.33333333333333', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['44.0', '152.66666666666666', '1']","['298.0', '252.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['236.0', '61.33333333333333', '1']","['175.33333333333331', '107.33333333333333', '1']","['266.66666666666663', '122.66666666666666', '1']","['115.33333333333333', '147.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['140.0', '198.66666666666666', '1']","['306.66666666666663', '232.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['250.66666666666666', '227.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['345.3333333333333', '246.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['331.3333333333333', '44.0', '1']","['266.66666666666663', '90.66666666666666', '1']","['358.66666666666663', '92.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['368.66666666666663', '154.66666666666666', '1']","['276.66666666666663', '186.0', '1']","['397.3333333333333', '174.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['349.3333333333333', '220.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['218.66666666666666', '48.666666666666664', '1']","['151.33333333333331', '106.66666666666666', '1']","['260.66666666666663', '118.0', '1']","['86.0', '135.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['109.33333333333333', '158.66666666666666', '1']","['280.66666666666663', '198.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['268.0', '241.33333333333331', '1']","['228.66666666666666', '251.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['227.33333333333331', '36.0', '1']","['174.66666666666666', '84.66666666666666', '1']","['276.66666666666663', '102.0', '1']","['82.66666666666666', '128.0', '1']","['284.0', '190.0', '1']","['125.33333333333333', '180.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['265.3333333333333', '246.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['234.0', '38.666666666666664', '1']","['133.33333333333331', '87.33333333333333', '1']","['258.66666666666663', '126.0', '1']","['12.0', '158.66666666666666', '1']","['292.0', '230.0', '1']","['100.66666666666666', '189.33333333333331', '1']","['364.66666666666663', '222.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['225.33333333333331', '48.666666666666664', '1']","['155.33333333333331', '104.0', '1']","['274.66666666666663', '133.33333333333331', '1']","['52.0', '157.33333333333331', '1']","['304.66666666666663', '216.66666666666666', '1']","['130.66666666666666', '166.66666666666666', '1']","['360.0', '199.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['252.66666666666666', '259.3333333333333', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['223.5', '81.0', '1']","['142.5', '145.5', '1']","['283.5', '154.5', '1']","['52.5', '198.0', '1']","['303.0', '240.0', '1']","['114.0', '243.0', '1']","['1.5', '1.5', '0']","['1.5', '1.5', '0']","['279.0', '298.5', '1']","['258.0', '337.5', '1']","['1.5', '1.5', '0']","['1.5', '1.5', '0']","['1.5', '1.5', '0']",3
"['225.0', '88.5', '1']","['147.0', '135.0', '1']","['285.0', '153.0', '1']","['72.0', '207.0', '1']","['1.5', '1.5', '0']","['138.0', '241.5', '1']","['1.5', '1.5', '0']","['1.5', '1.5', '0']","['1.5', '1.5', '0']","['256.5', '336.0', '1']","['1.5', '1.5', '0']","['1.5', '1.5', '0']","['1.5', '1.5', '0']",3
"['218.0', '65.33333333333333', '1']","['161.33333333333331', '114.0', '1']","['274.66666666666663', '126.0', '1']","['106.66666666666666', '149.33333333333331', '1']","['293.3333333333333', '192.0', '1']","['145.33333333333331', '196.66666666666666', '1']","['324.66666666666663', '236.66666666666666', '1']","['225.33333333333331', '244.0', '1']","['280.0', '235.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['231.33333333333331', '56.0', '1']","['174.66666666666666', '95.33333333333333', '1']","['264.0', '92.0', '1']","['98.0', '159.33333333333331', '1']","['304.0', '185.33333333333331', '1']","['166.66666666666666', '184.66666666666666', '1']","['338.0', '180.0', '1']","['188.0', '248.0', '1']","['273.3333333333333', '218.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['90.0', '54.0', '1']","['63.33333333333333', '110.66666666666666', '1']","['134.0', '116.66666666666666', '1']","['6.0', '162.0', '1']","['140.0', '181.33333333333331', '1']","['60.666666666666664', '177.33333333333331', '1']","['157.33333333333331', '184.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['135.33333333333331', '210.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['112.0', '227.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['213.33333333333331', '62.0', '1']","['162.66666666666666', '98.66666666666666', '1']","['277.3333333333333', '125.33333333333333', '1']","['50.666666666666664', '140.66666666666666', '1']","['258.66666666666663', '220.0', '1']","['122.0', '176.0', '1']","['280.66666666666663', '228.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['258.0', '244.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['211.33333333333331', '50.0', '1']","['152.66666666666666', '112.0', '1']","['287.3333333333333', '130.66666666666666', '1']","['40.666666666666664', '171.33333333333331', '1']","['332.66666666666663', '234.66666666666666', '1']","['90.0', '214.66666666666666', '1']","['363.3333333333333', '225.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['257.3333333333333', '72.66666666666666', '1']","['204.66666666666666', '94.66666666666666', '1']","['284.66666666666663', '108.66666666666666', '1']","['148.66666666666666', '123.33333333333333', '1']","['294.0', '164.0', '1']","['186.0', '136.0', '1']","['309.3333333333333', '176.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['282.66666666666663', '173.33333333333331', '1']","['212.66666666666666', '214.66666666666666', '1']","['326.66666666666663', '212.66666666666666', '1']","['241.33333333333331', '261.3333333333333', '1']","['278.66666666666663', '259.3333333333333', '1']",3
"['274.66666666666663', '63.33333333333333', '1']","['230.0', '106.0', '1']","['332.0', '120.66666666666666', '1']","['148.0', '155.33333333333331', '1']","['334.0', '212.0', '1']","['192.66666666666666', '156.66666666666666', '1']","['362.0', '233.33333333333331', '1']","['224.66666666666666', '253.33333333333331', '1']","['326.0', '244.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['183.33333333333331', '47.33333333333333', '1']","['118.0', '96.66666666666666', '1']","['218.66666666666666', '112.66666666666666', '1']","['26.666666666666664', '151.33333333333331', '1']","['241.33333333333331', '206.66666666666666', '1']","['116.0', '178.66666666666666', '1']","['297.3333333333333', '222.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['208.66666666666666', '221.33333333333331', '1']","['206.0', '264.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['242.25', '109.5', '1']","['149.25', '141.75', '1']","['265.5', '160.5', '1']","['48.75', '160.5', '1']","['273.0', '255.75', '1']","['144.0', '201.75', '1']","['346.5', '251.25', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",3
"['209.33333333333331', '36.666666666666664', '1']","['133.33333333333331', '107.33333333333333', '1']","['243.33333333333331', '128.66666666666666', '1']","['38.0', '141.33333333333331', '1']","['274.66666666666663', '223.33333333333331', '1']","['107.33333333333333', '167.33333333333331', '1']","['332.0', '212.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['236.66666666666666', '246.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",3
"['247.94554455445547', '66.83168316831683', '1']","['266.6584158415842', '92.22772277227723', '1']","['241.93069306930695', '89.55445544554456', '1']","['258.63861386138615', '94.23267326732673', '0']","['212.52475247524754', '114.95049504950495', '1']","['215.19801980198022', '75.51980198019803', '0']","['187.79702970297032', '90.89108910891089', '0']","['270.66831683168317', '141.68316831683168', '1']","['242.59900990099013', '145.02475247524754', '1']","['278.01980198019805', '187.79702970297032', '1']","['223.21782178217822', '187.12871287128715', '1']","['302.7475247524753', '222.54950495049505', '1']","['221.8811881188119', '233.91089108910893', '1']",7
"['288.0', '112.66666666666666', '1']","['272.66666666666663', '130.0', '1']","['295.3333333333333', '132.0', '1']","['262.66666666666663', '148.66666666666666', '1']","['298.66666666666663', '153.33333333333331', '0']","['273.3333333333333', '162.0', '1']","['273.3333333333333', '154.0', '0']","['268.0', '164.0', '1']","['286.66666666666663', '163.33333333333331', '1']","['267.3333333333333', '190.66666666666666', '1']","['288.0', '188.0', '1']","['257.3333333333333', '214.66666666666666', '1']","['286.0', '212.0', '1']",7
"['162.66666666666666', '94.66666666666666', '1']","['143.33333333333331', '110.66666666666666', '1']","['168.66666666666666', '111.33333333333333', '1']","['133.33333333333331', '135.33333333333331', '1']","['170.0', '136.0', '1']","['150.0', '154.0', '1']","['173.33333333333331', '146.66666666666666', '1']","['132.0', '149.33333333333331', '1']","['158.66666666666666', '148.0', '0']","['143.33333333333331', '184.66666666666666', '1']","['169.33333333333331', '180.66666666666666', '1']","['128.0', '221.33333333333331', '1']","['158.0', '208.0', '1']",7
"['389.3333333333333', '134.0', '1']","['405.3333333333333', '146.0', '1']","['380.66666666666663', '146.66666666666666', '1']","['431.3333333333333', '169.33333333333331', '1']","['358.66666666666663', '147.33333333333331', '0']","['426.66666666666663', '152.0', '1']","['342.66666666666663', '160.0', '0']","['412.66666666666663', '192.66666666666666', '1']","['384.0', '195.33333333333331', '1']","['404.0', '224.66666666666666', '1']","['381.3333333333333', '224.66666666666666', '1']","['412.0', '257.3333333333333', '1']","['382.66666666666663', '264.66666666666663', '1']",7
"['280.0', '141.33333333333331', '1']","['301.3333333333333', '154.0', '1']","['266.66666666666663', '160.66666666666666', '1']","['324.66666666666663', '153.33333333333331', '1']","['262.66666666666663', '180.66666666666666', '0']","['330.66666666666663', '138.66666666666666', '1']","['247.33333333333331', '190.66666666666666', '0']","['302.66666666666663', '206.66666666666666', '1']","['273.3333333333333', '210.66666666666666', '1']","['296.66666666666663', '242.0', '1']","['270.0', '252.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['281.3333333333333', '267.3333333333333', '0']",7
"['337.3333333333333', '136.66666666666666', '1']","['358.0', '151.33333333333331', '1']","['328.0', '156.66666666666666', '1']","['382.66666666666663', '157.33333333333331', '1']","['320.66666666666663', '171.33333333333331', '1']","['372.0', '139.33333333333331', '0']","['295.3333333333333', '164.66666666666666', '0']","['366.66666666666663', '187.33333333333331', '1']","['339.3333333333333', '191.33333333333331', '1']","['361.3333333333333', '221.33333333333331', '1']","['332.0', '227.33333333333331', '1']","['375.3333333333333', '252.66666666666666', '1']","['342.66666666666663', '258.66666666666663', '1']",7
"['84.75', '69.0', '1']","['98.25', '96.75', '1']","['62.25', '97.5', '1']","['109.5', '131.25', '1']","['54.0', '126.75', '0']","['107.25', '109.5', '0']","['98.25', '96.0', '0']","['94.5', '148.5', '1']","['64.5', '149.25', '0']","['105.0', '187.5', '1']","['77.25', '183.75', '1']","['111.75', '231.0', '1']","['60.0', '222.0', '1']",7
